Id,Predicted
358034,0.0
358035,0.0
358036,0.0
358037,1.0
358038,0.0
358039,1.0
358040,0.0
358041,0.0
358042,0.0
358043,1.0
358044,0.0
358045,0.0
358046,0.0
358047,0.0
358048,1.0
358049,1.0
358050,0.0
358051,0.0
358052,1.0
358053,1.0
358054,1.0
358055,0.0
358056,1.0
358057,0.0
358058,1.0
358059,0.0
358060,1.0
358061,0.0
358062,1.0
358063,1.0
358064,0.0
358065,1.0
358066,1.0
358067,0.0
358068,0.0
358069,1.0
358070,0.0
358071,0.0
358072,0.0
358073,0.0
358074,1.0
358075,0.0
358076,0.0
358077,0.0
358078,1.0
358079,1.0
358080,0.0
358081,1.0
358082,0.0
358083,0.0
358084,1.0
358085,1.0
358086,0.0
358087,0.0
358088,0.0
358089,0.0
358090,0.0
358091,0.0
358092,0.0
358093,0.0
358094,1.0
358095,0.0
358096,1.0
358097,1.0
358098,0.0
358099,0.0
358100,0.0
358101,1.0
358102,1.0
358103,1.0
358104,0.0
358105,1.0
358106,0.0
358107,0.0
358108,0.0
358109,0.0
358110,1.0
358111,0.0
358112,0.0
358113,0.0
358114,1.0
358115,1.0
358116,0.0
358117,0.0
358118,1.0
358119,1.0
358120,1.0
358121,1.0
358122,0.0
358123,0.0
358124,0.0
358125,0.0
358126,0.0
358127,0.0
358128,0.0
358129,0.0
358130,0.0
358131,1.0
358132,1.0
358133,1.0
358134,0.0
358135,1.0
358136,0.0
358137,0.0
358138,0.0
358139,0.0
358140,0.0
358141,1.0
358142,0.0
358143,0.0
358144,1.0
358145,0.0
358146,0.0
358147,1.0
358148,1.0
358149,0.0
358150,1.0
358151,1.0
358152,0.0
358153,1.0
358154,0.0
358155,0.0
358156,0.0
358157,0.0
358158,0.0
358159,1.0
358160,0.0
358161,1.0
358162,0.0
358163,1.0
358164,1.0
358165,0.0
358166,0.0
358167,0.0
358168,0.0
358169,0.0
358170,0.0
358171,0.0
358172,0.0
358173,0.0
358174,1.0
358175,0.0
358176,1.0
358177,0.0
358178,0.0
358179,0.0
358180,0.0
358181,0.0
358182,0.0
358183,0.0
358184,1.0
358185,0.0
358186,0.0
358187,1.0
358188,0.0
358189,1.0
358190,1.0
358191,1.0
358192,1.0
358193,0.0
358194,1.0
358195,1.0
358196,1.0
358197,0.0
358198,0.0
358199,1.0
358200,0.0
358201,1.0
358202,0.0
358203,1.0
358204,1.0
358205,0.0
358206,1.0
358207,0.0
358208,1.0
358209,1.0
358210,0.0
358211,0.0
358212,1.0
358213,0.0
358214,0.0
358215,0.0
358216,0.0
358217,0.0
358218,0.0
358219,0.0
358220,0.0
358221,1.0
358222,1.0
358223,0.0
358224,0.0
358225,0.0
358226,0.0
358227,0.0
358228,0.0
358229,0.0
358230,1.0
358231,1.0
358232,1.0
358233,1.0
358234,0.0
358235,0.0
358236,0.0
358237,0.0
358238,0.0
358239,0.0
358240,1.0
358241,0.0
358242,1.0
358243,0.0
358244,1.0
358245,0.0
358246,0.0
358247,1.0
358248,0.0
358249,1.0
358250,0.0
358251,0.0
358252,0.0
358253,0.0
358254,0.0
358255,0.0
358256,0.0
358257,0.0
358258,0.0
358259,1.0
358260,0.0
358261,0.0
358262,1.0
358263,0.0
358264,1.0
358265,0.0
358266,1.0
358267,0.0
358268,1.0
358269,1.0
358270,0.0
358271,0.0
358272,1.0
358273,0.0
358274,0.0
358275,1.0
358276,0.0
358277,1.0
358278,1.0
358279,0.0
358280,1.0
358281,0.0
358282,1.0
358283,0.0
358284,0.0
358285,1.0
358286,1.0
358287,0.0
358288,0.0
358289,0.0
358290,0.0
358291,0.0
358292,1.0
358293,1.0
358294,1.0
358295,0.0
358296,0.0
358297,1.0
358298,0.0
358299,0.0
358300,0.0
358301,1.0
358302,0.0
358303,0.0
358304,0.0
358305,0.0
358306,0.0
358307,0.0
358308,0.0
358309,0.0
358310,0.0
358311,1.0
358312,1.0
358313,0.0
358314,0.0
358315,1.0
358316,0.0
358317,1.0
358318,1.0
358319,1.0
358320,1.0
358321,0.0
358322,0.0
358323,1.0
358324,0.0
358325,1.0
358326,0.0
358327,0.0
358328,0.0
358329,1.0
358330,0.0
358331,0.0
358332,0.0
358333,0.0
358334,0.0
358335,0.0
358336,0.0
358337,0.0
358338,1.0
358339,0.0
358340,0.0
358341,1.0
358342,1.0
358343,0.0
358344,1.0
358345,1.0
358346,0.0
358347,0.0
358348,1.0
358349,0.0
358350,1.0
358351,0.0
358352,0.0
358353,0.0
358354,1.0
358355,0.0
358356,0.0
358357,0.0
358358,0.0
358359,0.0
358360,0.0
358361,0.0
358362,1.0
358363,1.0
358364,0.0
358365,0.0
358366,1.0
358367,0.0
358368,0.0
358369,1.0
358370,1.0
358371,0.0
358372,0.0
358373,0.0
358374,1.0
358375,0.0
358376,0.0
358377,0.0
358378,0.0
358379,0.0
358380,0.0
358381,0.0
358382,1.0
358383,1.0
358384,1.0
358385,0.0
358386,0.0
358387,0.0
358388,0.0
358389,1.0
358390,0.0
358391,0.0
358392,1.0
358393,0.0
358394,0.0
358395,0.0
358396,1.0
358397,0.0
358398,0.0
358399,1.0
358400,0.0
358401,1.0
358402,0.0
358403,1.0
358404,1.0
358405,0.0
358406,0.0
358407,0.0
358408,1.0
358409,0.0
358410,0.0
358411,0.0
358412,0.0
358413,1.0
358414,1.0
358415,0.0
358416,1.0
358417,0.0
358418,0.0
358419,0.0
358420,0.0
358421,0.0
358422,0.0
358423,0.0
358424,1.0
358425,0.0
358426,0.0
358427,1.0
358428,0.0
358429,0.0
358430,0.0
358431,0.0
358432,0.0
358433,1.0
358434,0.0
358435,0.0
358436,1.0
358437,0.0
358438,0.0
358439,0.0
358440,0.0
358441,0.0
358442,0.0
358443,0.0
358444,0.0
358445,1.0
358446,1.0
358447,1.0
358448,0.0
358449,0.0
358450,0.0
358451,1.0
358452,0.0
358453,0.0
358454,0.0
358455,0.0
358456,0.0
358457,0.0
358458,0.0
358459,0.0
358460,0.0
358461,0.0
358462,0.0
358463,0.0
358464,0.0
358465,1.0
358466,0.0
358467,0.0
358468,1.0
358469,0.0
358470,0.0
358471,0.0
358472,1.0
358473,0.0
358474,0.0
358475,1.0
358476,0.0
358477,0.0
358478,1.0
358479,1.0
358480,0.0
358481,0.0
358482,1.0
358483,0.0
358484,0.0
358485,0.0
358486,0.0
358487,1.0
358488,1.0
358489,0.0
358490,1.0
358491,1.0
358492,1.0
358493,0.0
358494,1.0
358495,1.0
358496,0.0
358497,1.0
358498,0.0
358499,1.0
358500,1.0
358501,1.0
358502,0.0
358503,0.0
358504,1.0
358505,0.0
358506,1.0
358507,0.0
358508,1.0
358509,0.0
358510,0.0
358511,0.0
358512,0.0
358513,1.0
358514,0.0
358515,0.0
358516,0.0
358517,1.0
358518,0.0
358519,0.0
358520,0.0
358521,0.0
358522,0.0
358523,1.0
358524,0.0
358525,0.0
358526,0.0
358527,1.0
358528,0.0
358529,0.0
358530,1.0
358531,0.0
358532,1.0
358533,1.0
358534,1.0
358535,0.0
358536,1.0
358537,1.0
358538,1.0
358539,1.0
358540,0.0
358541,0.0
358542,1.0
358543,0.0
358544,1.0
358545,0.0
358546,0.0
358547,0.0
358548,0.0
358549,1.0
358550,0.0
358551,1.0
358552,0.0
358553,0.0
358554,1.0
358555,0.0
358556,1.0
358557,0.0
358558,0.0
358559,0.0
358560,0.0
358561,0.0
358562,0.0
358563,1.0
358564,0.0
358565,0.0
358566,1.0
358567,0.0
358568,1.0
358569,0.0
358570,0.0
358571,0.0
358572,0.0
358573,0.0
358574,0.0
358575,0.0
358576,0.0
358577,0.0
358578,0.0
358579,0.0
358580,1.0
358581,0.0
358582,1.0
358583,0.0
358584,0.0
358585,0.0
358586,1.0
358587,1.0
358588,1.0
358589,0.0
358590,1.0
358591,0.0
358592,1.0
358593,0.0
358594,1.0
358595,1.0
358596,0.0
358597,0.0
358598,0.0
358599,1.0
358600,0.0
358601,0.0
358602,1.0
358603,0.0
358604,0.0
358605,0.0
358606,1.0
358607,0.0
358608,0.0
358609,0.0
358610,0.0
358611,1.0
358612,0.0
358613,1.0
358614,0.0
358615,0.0
358616,0.0
358617,0.0
358618,0.0
358619,0.0
358620,0.0
358621,0.0
358622,0.0
358623,1.0
358624,1.0
358625,1.0
358626,0.0
358627,1.0
358628,1.0
358629,0.0
358630,0.0
358631,0.0
358632,0.0
358633,1.0
358634,0.0
358635,0.0
358636,1.0
358637,1.0
358638,1.0
358639,1.0
358640,0.0
358641,0.0
358642,1.0
358643,0.0
358644,0.0
358645,0.0
358646,0.0
358647,0.0
358648,0.0
358649,1.0
358650,0.0
358651,0.0
358652,0.0
358653,1.0
358654,0.0
358655,0.0
358656,0.0
358657,0.0
358658,1.0
358659,0.0
358660,0.0
358661,0.0
358662,0.0
358663,1.0
358664,0.0
358665,1.0
358666,1.0
358667,0.0
358668,0.0
358669,0.0
358670,0.0
358671,1.0
358672,1.0
358673,0.0
358674,0.0
358675,0.0
358676,0.0
358677,0.0
358678,0.0
358679,0.0
358680,0.0
358681,1.0
358682,0.0
358683,1.0
358684,0.0
358685,1.0
358686,1.0
358687,1.0
358688,1.0
358689,1.0
358690,0.0
358691,0.0
358692,0.0
358693,1.0
358694,0.0
358695,0.0
358696,1.0
358697,1.0
358698,1.0
358699,0.0
358700,0.0
358701,0.0
358702,1.0
358703,0.0
358704,0.0
358705,1.0
358706,0.0
358707,0.0
358708,0.0
358709,1.0
358710,0.0
358711,1.0
358712,1.0
358713,1.0
358714,1.0
358715,0.0
358716,1.0
358717,1.0
358718,0.0
358719,0.0
358720,1.0
358721,1.0
358722,0.0
358723,1.0
358724,0.0
358725,1.0
358726,1.0
358727,0.0
358728,1.0
358729,1.0
358730,1.0
358731,0.0
358732,0.0
358733,0.0
358734,0.0
358735,1.0
358736,0.0
358737,0.0
358738,0.0
358739,0.0
358740,0.0
358741,0.0
358742,0.0
358743,1.0
358744,0.0
358745,1.0
358746,0.0
358747,0.0
358748,0.0
358749,1.0
358750,0.0
358751,1.0
358752,0.0
358753,0.0
358754,0.0
358755,0.0
358756,0.0
358757,1.0
358758,0.0
358759,0.0
358760,1.0
358761,0.0
358762,0.0
358763,1.0
358764,1.0
358765,1.0
358766,0.0
358767,0.0
358768,1.0
358769,0.0
358770,0.0
358771,0.0
358772,1.0
358773,0.0
358774,0.0
358775,0.0
358776,1.0
358777,0.0
358778,0.0
358779,1.0
358780,0.0
358781,1.0
358782,1.0
358783,0.0
358784,1.0
358785,0.0
358786,0.0
358787,1.0
358788,1.0
358789,1.0
358790,0.0
358791,1.0
358792,0.0
358793,1.0
358794,1.0
358795,0.0
358796,1.0
358797,0.0
358798,1.0
358799,1.0
358800,0.0
358801,0.0
358802,1.0
358803,1.0
358804,0.0
358805,0.0
358806,0.0
358807,0.0
358808,0.0
358809,0.0
358810,1.0
358811,1.0
358812,0.0
358813,0.0
358814,1.0
358815,0.0
358816,0.0
358817,0.0
358818,1.0
358819,1.0
358820,0.0
358821,1.0
358822,0.0
358823,0.0
358824,1.0
358825,0.0
358826,1.0
358827,1.0
358828,0.0
358829,1.0
358830,0.0
358831,0.0
358832,0.0
358833,1.0
358834,0.0
358835,0.0
358836,1.0
358837,0.0
358838,1.0
358839,1.0
358840,0.0
358841,0.0
358842,0.0
358843,0.0
358844,0.0
358845,0.0
358846,0.0
358847,0.0
358848,0.0
358849,1.0
358850,0.0
358851,0.0
358852,0.0
358853,1.0
358854,0.0
358855,0.0
358856,0.0
358857,0.0
358858,0.0
358859,0.0
358860,0.0
358861,0.0
358862,0.0
358863,0.0
358864,1.0
358865,1.0
358866,1.0
358867,1.0
358868,0.0
358869,0.0
358870,0.0
358871,0.0
358872,1.0
358873,0.0
358874,1.0
358875,0.0
358876,0.0
358877,1.0
358878,1.0
358879,0.0
358880,0.0
358881,1.0
358882,0.0
358883,1.0
358884,0.0
358885,0.0
358886,0.0
358887,0.0
358888,0.0
358889,1.0
358890,0.0
358891,0.0
358892,0.0
358893,1.0
358894,1.0
358895,0.0
358896,1.0
358897,1.0
358898,1.0
358899,1.0
358900,0.0
358901,1.0
358902,0.0
358903,0.0
358904,0.0
358905,0.0
358906,0.0
358907,0.0
358908,1.0
358909,0.0
358910,1.0
358911,0.0
358912,0.0
358913,0.0
358914,0.0
358915,1.0
358916,1.0
358917,0.0
358918,0.0
358919,0.0
358920,0.0
358921,0.0
358922,0.0
358923,0.0
358924,0.0
358925,0.0
358926,0.0
358927,0.0
358928,1.0
358929,0.0
358930,0.0
358931,1.0
358932,1.0
358933,1.0
358934,0.0
358935,1.0
358936,1.0
358937,0.0
358938,0.0
358939,0.0
358940,0.0
358941,1.0
358942,0.0
358943,0.0
358944,1.0
358945,1.0
358946,1.0
358947,0.0
358948,0.0
358949,1.0
358950,0.0
358951,0.0
358952,0.0
358953,0.0
358954,1.0
358955,0.0
358956,0.0
358957,1.0
358958,1.0
358959,1.0
358960,0.0
358961,0.0
358962,0.0
358963,0.0
358964,0.0
358965,0.0
358966,0.0
358967,0.0
358968,0.0
358969,0.0
358970,1.0
358971,0.0
358972,0.0
358973,0.0
358974,0.0
358975,1.0
358976,0.0
358977,0.0
358978,0.0
358979,1.0
358980,0.0
358981,0.0
358982,1.0
358983,0.0
358984,1.0
358985,0.0
358986,0.0
358987,1.0
358988,1.0
358989,0.0
358990,1.0
358991,0.0
358992,0.0
358993,1.0
358994,0.0
358995,1.0
358996,0.0
358997,0.0
358998,0.0
358999,0.0
359000,1.0
359001,0.0
359002,1.0
359003,0.0
359004,0.0
359005,0.0
359006,0.0
359007,1.0
359008,0.0
359009,0.0
359010,1.0
359011,0.0
359012,1.0
359013,1.0
359014,0.0
359015,0.0
359016,0.0
359017,0.0
359018,0.0
359019,0.0
359020,1.0
359021,1.0
359022,0.0
359023,0.0
359024,0.0
359025,0.0
359026,1.0
359027,0.0
359028,0.0
359029,1.0
359030,0.0
359031,1.0
359032,1.0
359033,0.0
359034,0.0
359035,1.0
359036,0.0
359037,1.0
359038,1.0
359039,0.0
359040,0.0
359041,1.0
359042,1.0
359043,0.0
359044,0.0
359045,1.0
359046,0.0
359047,0.0
359048,0.0
359049,1.0
359050,1.0
359051,1.0
359052,0.0
359053,1.0
359054,1.0
359055,0.0
359056,0.0
359057,0.0
359058,0.0
359059,0.0
359060,0.0
359061,0.0
359062,0.0
359063,0.0
359064,0.0
359065,1.0
359066,0.0
359067,0.0
359068,1.0
359069,0.0
359070,0.0
359071,1.0
359072,0.0
359073,1.0
359074,1.0
359075,1.0
359076,0.0
359077,1.0
359078,1.0
359079,0.0
359080,0.0
359081,0.0
359082,0.0
359083,1.0
359084,1.0
359085,1.0
359086,0.0
359087,0.0
359088,0.0
359089,0.0
359090,1.0
359091,1.0
359092,0.0
359093,0.0
359094,1.0
359095,0.0
359096,0.0
359097,1.0
359098,0.0
359099,0.0
359100,1.0
359101,0.0
359102,1.0
359103,0.0
359104,0.0
359105,0.0
359106,0.0
359107,0.0
359108,1.0
359109,1.0
359110,0.0
359111,0.0
359112,0.0
359113,0.0
359114,0.0
359115,0.0
359116,0.0
359117,1.0
359118,0.0
359119,0.0
359120,0.0
359121,0.0
359122,1.0
359123,0.0
359124,1.0
359125,1.0
359126,1.0
359127,0.0
359128,1.0
359129,1.0
359130,0.0
359131,0.0
359132,1.0
359133,0.0
359134,1.0
359135,0.0
359136,1.0
359137,1.0
359138,1.0
359139,0.0
359140,1.0
359141,0.0
359142,0.0
359143,1.0
359144,0.0
359145,0.0
359146,1.0
359147,1.0
359148,1.0
359149,0.0
359150,0.0
359151,1.0
359152,1.0
359153,0.0
359154,0.0
359155,1.0
359156,0.0
359157,0.0
359158,1.0
359159,1.0
359160,0.0
359161,0.0
359162,0.0
359163,0.0
359164,1.0
359165,1.0
359166,0.0
359167,0.0
359168,1.0
359169,0.0
359170,0.0
359171,0.0
359172,0.0
359173,1.0
359174,0.0
359175,0.0
359176,1.0
359177,1.0
359178,0.0
359179,1.0
359180,0.0
359181,1.0
359182,0.0
359183,0.0
359184,1.0
359185,0.0
359186,0.0
359187,0.0
359188,1.0
359189,0.0
359190,0.0
359191,0.0
359192,0.0
359193,0.0
359194,1.0
359195,0.0
359196,0.0
359197,1.0
359198,0.0
359199,0.0
359200,1.0
359201,0.0
359202,0.0
359203,1.0
359204,0.0
359205,1.0
359206,0.0
359207,1.0
359208,0.0
359209,0.0
359210,1.0
359211,0.0
359212,1.0
359213,0.0
359214,0.0
359215,1.0
359216,0.0
359217,0.0
359218,0.0
359219,0.0
359220,1.0
359221,1.0
359222,1.0
359223,1.0
359224,0.0
359225,0.0
359226,0.0
359227,1.0
359228,0.0
359229,1.0
359230,0.0
359231,0.0
359232,0.0
359233,0.0
359234,0.0
359235,0.0
359236,1.0
359237,1.0
359238,0.0
359239,0.0
359240,0.0
359241,1.0
359242,1.0
359243,1.0
359244,0.0
359245,1.0
359246,0.0
359247,1.0
359248,0.0
359249,0.0
359250,0.0
359251,0.0
359252,0.0
359253,1.0
359254,1.0
359255,0.0
359256,0.0
359257,0.0
359258,0.0
359259,0.0
359260,1.0
359261,0.0
359262,0.0
359263,0.0
359264,0.0
359265,0.0
359266,1.0
359267,0.0
359268,1.0
359269,0.0
359270,0.0
359271,0.0
359272,1.0
359273,0.0
359274,1.0
359275,0.0
359276,1.0
359277,0.0
359278,1.0
359279,0.0
359280,0.0
359281,0.0
359282,0.0
359283,0.0
359284,1.0
359285,0.0
359286,1.0
359287,0.0
359288,0.0
359289,1.0
359290,0.0
359291,1.0
359292,0.0
359293,1.0
359294,1.0
359295,0.0
359296,1.0
359297,0.0
359298,1.0
359299,1.0
359300,1.0
359301,0.0
359302,1.0
359303,1.0
359304,1.0
359305,0.0
359306,0.0
359307,0.0
359308,0.0
359309,0.0
359310,0.0
359311,0.0
359312,0.0
359313,0.0
359314,0.0
359315,1.0
359316,0.0
359317,0.0
359318,0.0
359319,0.0
359320,1.0
359321,1.0
359322,1.0
359323,1.0
359324,0.0
359325,1.0
359326,1.0
359327,0.0
359328,0.0
359329,0.0
359330,1.0
359331,0.0
359332,0.0
359333,0.0
359334,1.0
359335,0.0
359336,1.0
359337,0.0
359338,0.0
359339,0.0
359340,0.0
359341,1.0
359342,1.0
359343,0.0
359344,0.0
359345,0.0
359346,0.0
359347,1.0
359348,0.0
359349,0.0
359350,0.0
359351,1.0
359352,0.0
359353,0.0
359354,0.0
359355,1.0
359356,0.0
359357,0.0
359358,1.0
359359,1.0
359360,0.0
359361,0.0
359362,0.0
359363,1.0
359364,0.0
359365,0.0
359366,0.0
359367,0.0
359368,1.0
359369,1.0
359370,1.0
359371,0.0
359372,0.0
359373,1.0
359374,0.0
359375,0.0
359376,0.0
359377,1.0
359378,0.0
359379,0.0
359380,0.0
359381,0.0
359382,1.0
359383,0.0
359384,0.0
359385,0.0
359386,0.0
359387,1.0
359388,0.0
359389,0.0
359390,0.0
359391,0.0
359392,1.0
359393,0.0
359394,0.0
359395,0.0
359396,1.0
359397,1.0
359398,0.0
359399,1.0
359400,0.0
359401,0.0
359402,1.0
359403,0.0
359404,1.0
359405,0.0
359406,1.0
359407,0.0
359408,1.0
359409,0.0
359410,1.0
359411,1.0
359412,0.0
359413,0.0
359414,1.0
359415,1.0
359416,1.0
359417,1.0
359418,1.0
359419,0.0
359420,0.0
359421,1.0
359422,0.0
359423,0.0
359424,0.0
359425,1.0
359426,1.0
359427,0.0
359428,1.0
359429,1.0
359430,0.0
359431,0.0
359432,1.0
359433,0.0
359434,0.0
359435,0.0
359436,0.0
359437,1.0
359438,0.0
359439,0.0
359440,1.0
359441,0.0
359442,0.0
359443,0.0
359444,0.0
359445,0.0
359446,1.0
359447,0.0
359448,0.0
359449,1.0
359450,0.0
359451,1.0
359452,0.0
359453,1.0
359454,0.0
359455,0.0
359456,0.0
359457,0.0
359458,1.0
359459,0.0
359460,0.0
359461,0.0
359462,1.0
359463,0.0
359464,1.0
359465,1.0
359466,0.0
359467,0.0
359468,0.0
359469,0.0
359470,0.0
359471,0.0
359472,0.0
359473,1.0
359474,0.0
359475,0.0
359476,0.0
359477,0.0
359478,0.0
359479,0.0
359480,0.0
359481,0.0
359482,1.0
359483,0.0
359484,0.0
359485,0.0
359486,1.0
359487,1.0
359488,1.0
359489,0.0
359490,0.0
359491,0.0
359492,0.0
359493,0.0
359494,0.0
359495,0.0
359496,0.0
359497,0.0
359498,1.0
359499,0.0
359500,0.0
359501,0.0
359502,0.0
359503,0.0
359504,1.0
359505,0.0
359506,0.0
359507,1.0
359508,1.0
359509,0.0
359510,0.0
359511,0.0
359512,1.0
359513,0.0
359514,0.0
359515,1.0
359516,1.0
359517,0.0
359518,0.0
359519,1.0
359520,0.0
359521,1.0
359522,1.0
359523,1.0
359524,0.0
359525,1.0
359526,1.0
359527,0.0
359528,0.0
359529,0.0
359530,0.0
359531,0.0
359532,0.0
359533,0.0
359534,0.0
359535,1.0
359536,0.0
359537,1.0
359538,0.0
359539,1.0
359540,0.0
359541,1.0
359542,0.0
359543,1.0
359544,0.0
359545,1.0
359546,0.0
359547,1.0
359548,1.0
359549,1.0
359550,0.0
359551,1.0
359552,0.0
359553,1.0
359554,1.0
359555,0.0
359556,0.0
359557,0.0
359558,0.0
359559,1.0
359560,0.0
359561,0.0
359562,1.0
359563,1.0
359564,0.0
359565,0.0
359566,1.0
359567,0.0
359568,1.0
359569,0.0
359570,0.0
359571,1.0
359572,0.0
359573,0.0
359574,1.0
359575,1.0
359576,0.0
359577,1.0
359578,0.0
359579,0.0
359580,1.0
359581,1.0
359582,0.0
359583,0.0
359584,0.0
359585,1.0
359586,0.0
359587,1.0
359588,0.0
359589,0.0
359590,0.0
359591,1.0
359592,0.0
359593,0.0
359594,0.0
359595,1.0
359596,1.0
359597,1.0
359598,0.0
359599,0.0
359600,0.0
359601,0.0
359602,1.0
359603,0.0
359604,0.0
359605,0.0
359606,0.0
359607,1.0
359608,1.0
359609,0.0
359610,1.0
359611,1.0
359612,0.0
359613,0.0
359614,1.0
359615,0.0
359616,1.0
359617,0.0
359618,1.0
359619,1.0
359620,1.0
359621,1.0
359622,1.0
359623,0.0
359624,1.0
359625,1.0
359626,1.0
359627,1.0
359628,0.0
359629,0.0
359630,0.0
359631,0.0
359632,0.0
359633,0.0
359634,0.0
359635,0.0
359636,1.0
359637,0.0
359638,0.0
359639,0.0
359640,0.0
359641,0.0
359642,0.0
359643,0.0
359644,0.0
359645,0.0
359646,1.0
359647,0.0
359648,1.0
359649,0.0
359650,0.0
359651,0.0
359652,0.0
359653,0.0
359654,1.0
359655,1.0
359656,1.0
359657,0.0
359658,0.0
359659,0.0
359660,1.0
359661,0.0
359662,1.0
359663,1.0
359664,0.0
359665,1.0
359666,0.0
359667,0.0
359668,0.0
359669,0.0
359670,0.0
359671,1.0
359672,0.0
359673,0.0
359674,0.0
359675,0.0
359676,0.0
359677,1.0
359678,0.0
359679,1.0
359680,0.0
359681,0.0
359682,0.0
359683,0.0
359684,0.0
359685,0.0
359686,0.0
359687,0.0
359688,0.0
359689,0.0
359690,1.0
359691,1.0
359692,0.0
359693,1.0
359694,0.0
359695,0.0
359696,1.0
359697,1.0
359698,1.0
359699,1.0
359700,0.0
359701,1.0
359702,0.0
359703,1.0
359704,1.0
359705,0.0
359706,0.0
359707,0.0
359708,1.0
359709,0.0
359710,0.0
359711,1.0
359712,1.0
359713,0.0
359714,0.0
359715,0.0
359716,1.0
359717,1.0
359718,0.0
359719,0.0
359720,1.0
359721,0.0
359722,1.0
359723,0.0
359724,1.0
359725,0.0
359726,0.0
359727,1.0
359728,1.0
359729,1.0
359730,1.0
359731,0.0
359732,0.0
359733,0.0
359734,0.0
359735,0.0
359736,0.0
359737,0.0
359738,0.0
359739,0.0
359740,1.0
359741,0.0
359742,1.0
359743,0.0
359744,0.0
359745,0.0
359746,0.0
359747,0.0
359748,1.0
359749,0.0
359750,1.0
359751,0.0
359752,0.0
359753,0.0
359754,0.0
359755,0.0
359756,1.0
359757,0.0
359758,1.0
359759,0.0
359760,1.0
359761,0.0
359762,0.0
359763,1.0
359764,0.0
359765,0.0
359766,0.0
359767,1.0
359768,0.0
359769,0.0
359770,0.0
359771,1.0
359772,0.0
359773,0.0
359774,1.0
359775,1.0
359776,1.0
359777,0.0
359778,1.0
359779,0.0
359780,1.0
359781,1.0
359782,0.0
359783,0.0
359784,0.0
359785,1.0
359786,0.0
359787,0.0
359788,0.0
359789,1.0
359790,1.0
359791,0.0
359792,1.0
359793,1.0
359794,1.0
359795,0.0
359796,1.0
359797,0.0
359798,0.0
359799,1.0
359800,0.0
359801,1.0
359802,0.0
359803,0.0
359804,1.0
359805,0.0
359806,0.0
359807,0.0
359808,0.0
359809,0.0
359810,0.0
359811,0.0
359812,1.0
359813,0.0
359814,0.0
359815,0.0
359816,0.0
359817,1.0
359818,1.0
359819,0.0
359820,0.0
359821,1.0
359822,1.0
359823,1.0
359824,1.0
359825,0.0
359826,0.0
359827,0.0
359828,0.0
359829,0.0
359830,0.0
359831,0.0
359832,0.0
359833,1.0
359834,1.0
359835,1.0
359836,1.0
359837,0.0
359838,0.0
359839,1.0
359840,0.0
359841,0.0
359842,0.0
359843,1.0
359844,0.0
359845,1.0
359846,1.0
359847,1.0
359848,0.0
359849,0.0
359850,1.0
359851,0.0
359852,1.0
359853,0.0
359854,0.0
359855,0.0
359856,0.0
359857,1.0
359858,1.0
359859,0.0
359860,1.0
359861,1.0
359862,0.0
359863,1.0
359864,0.0
359865,1.0
359866,0.0
359867,0.0
359868,0.0
359869,1.0
359870,0.0
359871,0.0
359872,0.0
359873,0.0
359874,1.0
359875,1.0
359876,1.0
359877,1.0
359878,0.0
359879,0.0
359880,1.0
359881,0.0
359882,1.0
359883,0.0
359884,0.0
359885,0.0
359886,0.0
359887,0.0
359888,0.0
359889,1.0
359890,1.0
359891,0.0
359892,0.0
359893,0.0
359894,1.0
359895,1.0
359896,0.0
359897,1.0
359898,1.0
359899,0.0
359900,1.0
359901,0.0
359902,1.0
359903,1.0
359904,0.0
359905,0.0
359906,1.0
359907,0.0
359908,0.0
359909,1.0
359910,0.0
359911,0.0
359912,0.0
359913,1.0
359914,0.0
359915,0.0
359916,1.0
359917,1.0
359918,1.0
359919,1.0
359920,0.0
359921,0.0
359922,0.0
359923,0.0
359924,0.0
359925,0.0
359926,1.0
359927,0.0
359928,0.0
359929,0.0
359930,0.0
359931,0.0
359932,0.0
359933,0.0
359934,0.0
359935,0.0
359936,0.0
359937,0.0
359938,1.0
359939,0.0
359940,1.0
359941,0.0
359942,1.0
359943,0.0
359944,1.0
359945,0.0
359946,0.0
359947,1.0
359948,0.0
359949,0.0
359950,0.0
359951,1.0
359952,0.0
359953,0.0
359954,0.0
359955,0.0
359956,0.0
359957,0.0
359958,0.0
359959,0.0
359960,0.0
359961,0.0
359962,1.0
359963,1.0
359964,0.0
359965,1.0
359966,1.0
359967,0.0
359968,0.0
359969,1.0
359970,1.0
359971,1.0
359972,0.0
359973,1.0
359974,0.0
359975,1.0
359976,1.0
359977,0.0
359978,0.0
359979,0.0
359980,1.0
359981,0.0
359982,0.0
359983,0.0
359984,1.0
359985,0.0
359986,1.0
359987,0.0
359988,1.0
359989,0.0
359990,0.0
359991,0.0
359992,0.0
359993,1.0
359994,0.0
359995,1.0
359996,0.0
359997,0.0
359998,0.0
359999,0.0
360000,0.0
360001,0.0
360002,0.0
360003,0.0
360004,1.0
360005,0.0
360006,1.0
360007,0.0
360008,0.0
360009,0.0
360010,1.0
360011,0.0
360012,0.0
360013,0.0
360014,1.0
360015,0.0
360016,0.0
360017,0.0
360018,0.0
360019,1.0
360020,1.0
360021,0.0
360022,0.0
360023,0.0
360024,0.0
360025,0.0
360026,0.0
360027,1.0
360028,0.0
360029,0.0
360030,0.0
360031,1.0
